MAPK3	GNAI3	0.860838000000
KIT	LYN	0.854984000000
CDK2	CCNE2	0.854028000000
PRKDC	TP53	0.852901000000
MAPK14	GRB2	0.852606000000
ERBB2	IRS1	0.850892000000
AXL	SHC1	0.849303000000
MTOR	PRKCD	0.847494000000
ABL1	GRB2	0.847237000000
RPS6KA3	PDPK1	0.845491000000
JAK2	RAF1	0.841710000000
CDK6	CCNE1	0.840983000000
PARP1	PARP2	0.838994000000
CDK7	MNAT1	0.836226000000
CHEK1	SMAD4	0.834879000000
JAK1	PTPN11	0.834407000000
CHEK1	ERCC2	0.833370000000
MTOR	MLST8	0.832045000000
JAK1	RAF1	0.831545000000
JAK1	IRS1	0.830215000000
ERBB2	SOS1	0.827155000000
HSP90AB1	HSP90AA1	0.826697000000
MAPK1	PSMD11	0.826672000000
MAPK3	GNB1	0.826502000000
CDK5	LEF1	0.825713000000
HSP90AB1	TP53	0.824845000000
ATR	MSH6	0.824533000000
MAPK1	GNB1	0.824430000000
PRKDC	NFKB2	0.823519000000
CDK5	CCND2	0.822198000000
EGFR	JAK2	0.818281000000
CHEK1	CDC45	0.812212000000
ABL1	RB1	0.812140000000
CSF1R	PIK3CG	0.810489000000
TOP1	TOP2A	0.809297000000
PARP1	RXRA	0.808582000000
PRKDC	LYN	0.805778000000
CDK2	SMAD2	0.805652000000
ABL1	RASA1	0.805024000000
ATR	CCNB1	0.804014000000
CDK7	GTF2H2	0.803874000000
MAPK1	RAF1	0.803636000000
EGFR	PLCG2	0.803418000000
EGFR	PDGFRB	0.801884000000
ROCK1	SMAD2	0.796306000000
MAPK9	RB1	0.794257000000
PRKDC	RPA1	0.789563000000
MAPK1	HSP90AA1	0.789452000000
KDR	SHC1	0.787732000000
MAPK1	MAPK3	0.786510000000
JAK2	YES1	0.785486000000
JAK1	JAK3	0.785486000000
MAPK1	RUVBL1	0.782587000000
PRKDC	PARP1	0.781095000000
MAPK3	SOS1	0.780198000000
CDK2	SKP2	0.779948000000
ABL1	CBL	0.778355000000
PRKDC	PRKCD	0.776812000000
ABL1	ERBB2	0.776717000000
KIF11	AURKA	0.776660000000
HSP90AB1	RAF1	0.776630000000
ABL1	ERBB3	0.776086000000
CDK6	LEF1	0.773400000000
EGFR	SOS2	0.772900000000
CHEK1	EIF2AK4	0.772844000000
ABL1	ABL2	0.772780000000
AXL	LCK	0.771782000000
MAPK14	HSP90AB1	0.770598000000
CDK2	CCNB2	0.767999000000
ERBB2	JAK1	0.764892000000
FGFR3	RB1	0.764883000000
CHEK1	CDC25C	0.763436000000
CDK6	CCND3	0.763240000000
CHEK1	AURKA	0.759041000000
MAPK3	RAF1	0.758178000000
CDK1	PLK1	0.755506000000
MAPK3	LYN	0.754716000000
ATR	RAD51	0.750219000000
MTOR	PLCD1	0.749417000000
KIF11	PRC1	0.746878000000
MAPK1	GNAI3	0.739386000000
MTOR	AKT1	0.739268000000
CDK2	CCNA1	0.739268000000
JAK2	NRAS	0.738237000000
CDK5	CTNNB1	0.736892000000
AXL	GRB2	0.735458000000
FGFR2	SHH	0.734045000000
FGFR3	KRAS	0.732286000000
PRKDC	IKBKG	0.729101000000
MTOR	ABL1	0.722957000000
FLT3	TCF3	0.721889000000
MET	SHC1	0.721144000000
MAPK14	CREB1	0.721144000000
CHEK1	SKP2	0.718315000000
MAPK9	MAPKBP1	0.717593000000
BRAF	RAF1	0.716757000000
ATR	XPA	0.716051000000
MAPK3	EPOR	0.714923000000
KDR	PLCG2	0.714651000000
ABL1	EGFR	0.710896000000
TOP1	TP53	0.710210000000
CHEK1	MOS	0.705120000000
CDK7	HSPA8	0.702012000000
TUBB4B	TUBA1A	0.701095000000
RPS6KA3	EXO1	0.699100000000
KIT	RB1	0.698036000000
ATR	WDHD1	0.696187000000
ATM	RAD17	0.695740000000
CDK5	RAD51	0.690847000000
ABL1	JAK1	0.681998000000
AXL	TGFBR2	0.678089000000
CHEK1	RPA1	0.677019000000
MAPK8	MAPKBP1	0.669375000000
ABL1	MDM2	0.667306000000
WNT3	HOXC13	0.665812000000
ATM	CTNNB1	0.665307000000
FGFR3	HRAS	0.664775000000
CHEK1	TAF5	0.664616000000
ERBB2	PLCG2	0.660804000000
MAPK9	JUND	0.660586000000
KIT	KRAS	0.660551000000
MAPK9	TP53	0.658690000000
CDK6	COPS3	0.657630000000
CDK2	CNOT7	0.656811000000
ERBB2	KRAS	0.656322000000
MTOR	TRRAP	0.655607000000
BCR	TP53	0.653187000000
MAPK3	TAL2	0.652363000000
MAPK3	TP53	0.652363000000
PARP1	NFKB1	0.652363000000
CDK6	RAD51	0.652363000000
CDK6	CNOT7	0.652363000000
PRKDC	WRN	0.652363000000
RPS6KA3	MAPK3	0.652363000000
PRKDC	ABL1	0.645248000000
CDK1	POLR2A	0.643582000000
ATR	EXO1	0.643175000000
MAPK10	BRSK2	0.640831000000
CDK5	GSK3B	0.640317000000
CDK5	CCNE1	0.636572000000
MET	TP53	0.635319000000
ABL1	PLCG1	0.632097000000
CHEK1	CCNE1	0.632089000000
JAK2	MPL	0.631095000000
MAPK10	MAP2K4	0.631033000000
MAPK10	MAPKBP1	0.627189000000
FGFR1	PTPN11	0.626460000000
CHEK1	DICER1	0.623866000000
MAPK14	GSK3B	0.623604000000
MAPK8	MAPK8IP3	0.622225000000
ATM	LMNA	0.617952000000
MAPK9	MAP2K4	0.616598000000
FGFR2	PTPN11	0.614714000000
CHEK1	PDPK1	0.613971000000
ATR	TRRAP	0.613228000000
ERBB2	JAK2	0.611425000000
ABL1	NTRK1	0.610561000000
KIT	PLAT	0.610149000000
HSP90AB1	RAD51	0.609093000000
CHEK1	NUP107	0.607978000000
CDK5	CCNB1	0.607873000000
EGFR	PLAT	0.606673000000
HSP90AB1	NOS3	0.604853000000
ATM	CAT	0.603413000000
CDK2	PAK3	0.603361000000
CDK12	PAF1	0.602845000000
RPS6KA3	PTPN11	0.601509000000
EGFR	TGFBR2	0.600030000000
MAPK3	JUN	0.599725000000
CHEK1	CUL1	0.597590000000
MAPK3	PRKCD	0.595757000000
MAPK14	GLI1	0.594109000000
MET	RB1	0.592868000000
ATM	FGFR2	0.592120000000
CDK5	GLI1	0.591814000000
ERBB2	MATK	0.591683000000
BCR	PTPN11	0.590642000000
BCR	RASA1	0.590642000000
BCR	GRB2	0.590642000000
CSF1R	LYN	0.587014000000
CDK2	IGF2	0.585973000000
ATR	ERCC2	0.585947000000
CDK5	FOXC1	0.585848000000
WNT5A	PTPN11	0.583894000000
FGFR2	FN1	0.579777000000
CDK5	PDPK1	0.578794000000
KIF11	SMC4	0.578090000000
EGFR	PDGFRA	0.577290000000
CHEK1	MAPK14	0.575836000000
CDK12	TCEA1	0.571917000000
CHEK1	PALB2	0.571351000000
MTOR	PRKCG	0.571181000000
ATM	NUMB	0.570417000000
FGFR1	MMP2	0.570328000000
ABL1	CTNNB1	0.569472000000
CHEK1	HUS1	0.567279000000
CDK7	MAPK14	0.567248000000
MAPK3	ABCB1	0.566717000000
ATR	POLG	0.566717000000
FGFR1	WNT5A	0.565045000000
CHEK1	TPX2	0.562882000000
CDK5	DIAPH1	0.561342000000
CHEK1	NRAS	0.560907000000
FGFR2	PLCG1	0.560021000000
CDK4	TP53	0.559692000000
EGFR	FN1	0.559302000000
SYK	CTTN	0.557604000000
AXL	CEBPB	0.557270000000
KIT	TGFBR2	0.556223000000
CDK5	FOXA2	0.556032000000
MTOR	PRKCQ	0.555008000000
CHEK1	MAPK1	0.554309000000
FGFR2	CBFB	0.553971000000
ATR	ASF1A	0.552085000000
CDK2	CCNG2	0.551556000000
ATR	RRM1	0.550143000000
MAPK3	FNTB	0.549592000000
AXL	COL1A1	0.549203000000
FGFR2	RARA	0.548864000000
EGFR	PPARG	0.548818000000
KIT	SHH	0.548165000000
RPS6KA3	MED1	0.545779000000
FGFR2	GATA3	0.543787000000
CHEK1	CEP55	0.543517000000
ATM	PDGFRA	0.542328000000
MAPK1	JUN	0.542171000000
MAPK1	EPOR	0.542171000000
CDK2	RAD51	0.542171000000
KIT	RARA	0.541871000000
EGFR	MET	0.541871000000
FGFR2	VCL	0.541764000000
FGFR1	LMNA	0.541764000000
BRAF	KRAS	0.541266000000
MAPK10	SLC1A3	0.541083000000
CHEK1	MAP2K1	0.540244000000
MET	THBS2	0.539777000000
EGFR	KIT	0.538277000000
BCR	JAK2	0.538187000000
ABL1	BCR	0.538187000000
MAPK3	DCC	0.538187000000
EGFR	WNT5A	0.537710000000
CDK7	CDK1	0.537397000000
HSP90AB1	NFKB1	0.537283000000
MAPK14	CDC25C	0.537283000000
MAPK10	TP53	0.537283000000
PRKDC	NFKB1	0.537283000000
RPS6KA3	PEA15	0.537283000000
FLT3	RUNX1	0.536651000000
ATR	HDAC2	0.536493000000
ATR	HDAC1	0.536493000000
CDK5	PRKAR2B	0.535913000000
ATM	BRIP1	0.535691000000
CSF1R	THOC5	0.535255000000
CHEK1	ESCO2	0.534943000000
KIF11	CCNB1	0.534882000000
MAPK8	MYC	0.534842000000
RPS6KA3	MSX1	0.534799000000
MET	TFE3	0.534133000000
MAPK3	RPS6KA4	0.531491000000
FGFR2	TBX3	0.530621000000
CDK4	PCNA	0.529294000000
EGFR	TJP1	0.528978000000
ATR	FANCM	0.527219000000
FGFR2	RASA1	0.526595000000
ATR	SIRT1	0.524605000000
RPS6KA3	MYCN	0.524344000000
CDK5	TPM3	0.523824000000
MET	RET	0.523546000000
CHEK1	ECT2	0.523290000000
FGFR2	PBX1	0.522081000000
KIT	WNT3	0.522053000000
MAPK3	POLR2A	0.521727000000
FGFR2	NF1	0.521486000000
EGFR	PAX3	0.520294000000
CDK2	PDGFRA	0.519912000000
FGFR2	MMP2	0.519883000000
EGFR	EMX2	0.519653000000
CDK1	PCNA	0.519247000000
CDK12	POLR2A	0.518164000000
MAPK10	GRIA4	0.517933000000
EGFR	WNT3	0.517876000000
MET	PPARG	0.516695000000
CDK12	SUPT5H	0.516662000000
CDK1	PRKCD	0.516521000000
MAPK14	PRKCD	0.516521000000
EGFR	LMNA	0.516121000000
ATM	RB1CC1	0.516121000000
ATR	KAT2A	0.515622000000
MET	NOTCH2	0.514999000000
RPS6KA3	SHH	0.514993000000
CDK6	FANCL	0.514939000000
KIT	MET	0.514536000000
EGFR	PLAU	0.513869000000
RPS6KA3	BMPR1A	0.512951000000
FGFR2	PAX7	0.511505000000
EGFR	RB1	0.511505000000
CDK12	VCL	0.511318000000
CHEK1	MSH4	0.510616000000
EGFR	PTGDS	0.509849000000
DNER	NOTCH1	0.508722000000
CDK4	BAX	0.508450000000
ATM	PIK3CA	0.508034000000
EGFR	LEF1	0.507990000000
ATM	NUMBL	0.507672000000
CDK5	PPP2R5E	0.507405000000
CSF1R	YES1	0.506964000000
CDK5	MYO5A	0.506672000000
FGFR2	PAX9	0.502412000000
MET	MMP2	0.502096000000
EGFR	FASLG	0.501626000000
EGFR	IL6	0.501626000000
CDK1	ERCC2	0.501579000000
ATM	SKP2	0.500849000000
MET	PLAU	0.500500000000
CDK5	GNAQ	0.499817000000
HSP90AA1	SOD1	0.498812000000
EGFR	MSX1	0.497719000000
CDK2	HOXC13	0.496938000000
CHEK1	CHTF18	0.495516000000
EGFR	VCL	0.494318000000
FGFR1	NRAS	0.494115000000
MET	FASLG	0.493661000000
MET	WNT5A	0.492743000000
FGFR2	WNT5A	0.492631000000
CDK2	KIT	0.492318000000
MAPK14	PRKCQ	0.492060000000
EGFR	TAL1	0.492005000000
RPS6KA3	AKT1	0.491954000000
FGFR2	FASLG	0.491901000000
FGFR1	NF1	0.491901000000
ERBB2	VCL	0.491585000000
CDK6	NF1	0.491491000000
TUBB4B	TCP1	0.491089000000
CHEK1	PIM1	0.490980000000
HSP90AB1	NF1	0.490948000000
KIT	MSX1	0.490836000000
FGFR1	MSX1	0.490740000000
CHEK1	PBK	0.490606000000
RPS6KA3	LMNA	0.490110000000
KIT	PLAU	0.489880000000
KIT	RASA1	0.489406000000
FGFR1	NOTCH2	0.489354000000
CHEK1	CCNB2	0.489138000000
MAPK3	ARHGEF5	0.488883000000
EGFR	YES1	0.488874000000
MAPK8	MAP2K4	0.488131000000
PARP1	RTEL1	0.487089000000
FGFR2	PDGFRA	0.487035000000
MET	TGFBR2	0.486942000000
KIT	BAX	0.486472000000
CDK2	NUMB	0.486472000000
KIT	HOXC13	0.486158000000
ERBB2	GNAQ	0.486046000000
KIT	MATK	0.485204000000
FLT3	KIT	0.484964000000
AXL	ARNT	0.484429000000
EGFR	SYK	0.484146000000
EGFR	PLCG1	0.484146000000
MET	TGFB1	0.483745000000
FGFR2	RAF1	0.483634000000
ATM	BMPR1A	0.483496000000
RPS6KA4	FOS	0.482841000000
PARP1	SKP2	0.482812000000
EGFR	ITGA6	0.482788000000
CDK5	CCNB2	0.482588000000
CDK6	PBX1	0.482366000000
FGFR1	TWIST1	0.481534000000
KIT	WNT5A	0.481364000000
EGFR	MMP2	0.481364000000
RPS6KA3	VCL	0.481249000000
MET	HNF1A	0.481235000000
CDK8	CCNC	0.480703000000
MAPK1	CAMKK1	0.480681000000
EGFR	HOXC13	0.480322000000
FGFR2	KIT	0.480274000000
EGFR	HNF1A	0.480133000000
CDK6	PAN3	0.479030000000
AXL	PPARG	0.479016000000
AXL	FN1	0.478688000000
RPS6KA3	CTNNB1	0.478645000000
FGFR1	RUNX1	0.477932000000
CDK7	TCEA1	0.477625000000
EGFR	SHH	0.477484000000
MET	SHH	0.476560000000
FGFR2	PAX3	0.476560000000
MAPK9	JUN	0.476451000000
FGFR1	PLAT	0.476205000000
ATM	PPM1D	0.475837000000
EGFR	WT1	0.475224000000
EGFR	IGF2	0.475224000000
FGFR1	CBFB	0.474745000000
FGFR2	TFE3	0.474417000000
JAK2	TSHR	0.474273000000
CHEK1	SUFU	0.473817000000
FGFR2	PRKCI	0.473529000000
FGFR2	SOS1	0.472616000000
FGFR2	IGF1R	0.472395000000
CDK6	MAD2L2	0.472127000000
RPS6KA3	NOTCH2	0.471830000000
RPS6KA3	FGFR1	0.471830000000
AXL	SPARC	0.471720000000
RPS6KA3	CRKL	0.471662000000
FGFR2	RET	0.471618000000
MAPK10	CKB	0.471354000000
PRKDC	CIB1	0.471200000000
ATM	PBX1	0.471160000000
EGFR	FGF8	0.470406000000
AXL	RB1	0.470025000000
CDK5	BRSK2	0.469453000000
FGFR2	RXRA	0.468743000000
RPS6KA3	CCND1	0.468319000000
CDK2	LYN	0.468293000000
CDK2	FN1	0.468133000000
FGFR3	MSX1	0.467999000000
ATM	ARNT	0.467036000000
EGFR	MYCN	0.466574000000
EGFR	HOXD13	0.466338000000
PRKDC	TACC2	0.465433000000
KIT	KMT2A	0.465172000000
ATM	PTPN11	0.465029000000
AXL	RRM2B	0.463968000000
ATM	PAX7	0.463648000000
CDK12	PRKAG2	0.463610000000
KIT	TAL1	0.463474000000
JAK2	SHC1	0.463397000000
PRKDC	MAPK8	0.463397000000
CHEK1	PLAT	0.463000000000
CHEK1	PARP1	0.462384000000
FGFR1	PDGFRA	0.462375000000
TOP2A	TP53	0.462189000000
FGFR3	SHH	0.461992000000
FGFR1	SHH	0.461680000000
MET	MYC	0.461565000000
RPS6KA3	BICC1	0.461512000000
KIF11	CDC6	0.460783000000
CDK2	RARA	0.460769000000
CDK2	EGFR	0.460333000000
MAPK1	SNW1	0.459537000000
PARP1	PCNA	0.458955000000
KIT	LMNA	0.458487000000
MAPK1	GSK3B	0.458238000000
FGFR2	SHC1	0.457834000000
ATR	ERCC1	0.457699000000
EGFR	NF1	0.457421000000
RPS6KA3	RBL2	0.457421000000
FGFR1	RXRA	0.457105000000
CHEK1	SMARCB1	0.456965000000
PRKDC	PTPN11	0.456919000000
PARP1	YBX1	0.456795000000
KIT	TFE3	0.456186000000
AXL	PTPN11	0.456170000000
MET	VCL	0.455844000000
MET	PLAT	0.455832000000
KIT	THBS2	0.455814000000
FGFR2	GLI1	0.455516000000
RPS6KA3	PDGFRA	0.455516000000
RPS6KA3	PTCH1	0.455516000000
EGFR	FGFR3	0.455077000000
RPS6KA3	WNT5A	0.454766000000
RPS6KA3	TP63	0.454766000000
KIF11	CCNB2	0.454508000000
CDK5	CDK1	0.454141000000
CDK6	FLI1	0.453926000000
CDK6	DUSP10	0.453595000000
AXL	MMP2	0.453571000000
EGFR	BAX	0.453288000000
RPS6KA3	THBS2	0.453288000000
RPS6KA1	YWHAB	0.452929000000
MAPK1	HSP90AB1	0.452819000000
ATM	HOXC13	0.452776000000
FGFR2	MSX1	0.452441000000
FGFR2	ITGA6	0.452441000000
RPS6KA4	CREB1	0.452214000000
MTOR	EXOSC2	0.451794000000
ERBB2	PAX9	0.451363000000
ALK	PLCG1	0.451291000000
KIT	RXRA	0.451058000000
AXL	TGFB1	0.450981000000
ATM	TCF3	0.450701000000
ATM	BUB1B	0.450463000000
RPS6KA3	SP3	0.450079000000
EGFR	GNAQ	0.449959000000
ATM	CCND1	0.449717000000
ATR	CHTF18	0.449685000000
DDR1	BAX	0.449629000000
MAPK1	KLHL8	0.449565000000
ATR	ASF1B	0.449268000000
MET	NF1	0.449059000000
KIT	NF1	0.449059000000
FGFR2	LMNA	0.449059000000
RPS6KA3	RARA	0.449059000000
CHEK1	PRKCQ	0.448788000000
CDK8	TADA2A	0.448455000000
EGFR	NTRK1	0.448417000000
ATM	CREBBP	0.448410000000
AXL	PLAT	0.448050000000
CDK6	PDGFRA	0.447745000000
MET	PAX3	0.447571000000
KIT	RUNX1	0.447571000000
EGFR	FGFR1	0.447571000000
ATM	BRCA2	0.447571000000
RPS6KA3	WT1	0.447160000000
FGFR2	HOXD13	0.447031000000
CDK2	LMNA	0.446396000000
EGFR	RET	0.446257000000
CHEK1	SMARCAD1	0.446211000000
ROCK1	NOTCH2	0.446047000000
KIT	NTRK1	0.446014000000
FGFR1	MET	0.446014000000
FGFR2	NRAS	0.445457000000
EGFR	IDUA	0.445457000000
EGFR	TLR4	0.445450000000
EGFR	CEBPA	0.444603000000
CDK6	FGFR2	0.444166000000
RPS6KA3	PAX9	0.444166000000
ATM	FN1	0.444067000000
CDK4	WNT3A	0.443474000000
CDK2	MAD2L2	0.443401000000
CDK5	MEF2A	0.442725000000
ATM	EGFR	0.442391000000
ATM	CHEK1	0.442036000000
KIF11	TUBA1A	0.441524000000
HSP90AB1	PKM	0.441121000000
RPS6KA3	AR	0.441049000000
RPS6KA1	NF2	0.439827000000
ERBB2	LMNA	0.439702000000
CHEK1	CTNNB1	0.439406000000
CDK6	CTNNB1	0.438917000000
RPS6KA3	ADCY3	0.438917000000
RPS6KA3	AP3B1	0.438917000000
FGFR2	PITPNA	0.438599000000
RPS6KA3	EP300	0.438007000000
MAPK14	CHEK2	0.437877000000
MAPK1	FNTB	0.437877000000
CHEK1	RAD51	0.437877000000
CDK6	IGF2	0.437609000000
ERBB2	SYK	0.437555000000
ATM	TP53BP1	0.437055000000
MET	WT1	0.436935000000
MAPK3	EIF2AK4	0.436592000000
RPS6KA3	GBA	0.436205000000
KIT	TCF3	0.435517000000
MAPK9	IRS1	0.434985000000
CHEK1	TCF3	0.434979000000
FGFR2	WNT3	0.434386000000
FGFR1	PAX3	0.434386000000
FGFR2	RBPJ	0.434165000000
ATM	SMAD3	0.433591000000
RPS6KA3	TWSG1	0.433591000000
RPS6KA3	PDGFC	0.433591000000
CDK5	MAP2K1	0.432374000000
MAPK14	PTPN11	0.431705000000
MET	PAX7	0.431083000000
FGFR2	RB1	0.431083000000
ABL1	AKT1	0.430750000000
RPS6KA3	LEF1	0.430608000000
MET	YES1	0.430380000000
MET	BAX	0.429964000000
CDK1	ERCC1	0.429456000000
ATR	RUVBL2	0.429456000000
PRKDC	KMT2A	0.428771000000
CDK5	ELOVL6	0.428395000000
RPS6KA3	CCND2	0.428344000000
CHEK1	NEIL3	0.427986000000
KIT	NOTCH2	0.427868000000
ATM	IGF2	0.426833000000
RPS6KA3	PTEN	0.425791000000
CHEK1	MLLT3	0.425364000000
CDK2	FGFR2	0.425306000000
MET	FGF8	0.425148000000
CDK5	PRKCD	0.424885000000
ATM	AXL	0.424724000000
CDK1	PRKAR2B	0.424642000000
MAPK1	CDK1	0.424507000000
MET	PTPRC	0.424093000000
KDR	PTPN11	0.423880000000
EGFR	FGF6	0.423791000000
FGFR1	PBX1	0.422859000000
MAPK3	GSK3B	0.422635000000
ATM	RB1	0.422504000000
FGFR1	ITGA6	0.422295000000
EGFR	GNAS	0.421652000000
ATM	CDK6	0.421652000000
CDK12	CHEK1	0.421198000000
MAPK9	MAPK14	0.420879000000
KIT	PITPNA	0.420805000000
FGFR2	IRS1	0.420504000000
RPS6KA3	NR2F2	0.420390000000
ATM	TERF1	0.420068000000
ATM	MMP2	0.419438000000
EGFR	FES	0.419413000000
CHEK1	DCLRE1A	0.418954000000
MAPK14	FOXA2	0.417822000000
FGFR2	RUNX1	0.417714000000
FGFR2	YBX1	0.417694000000
FGFR1	IRS1	0.416658000000
ATM	PSEN1	0.416638000000
RPS6KA3	RBPJ	0.415932000000
MAPK14	MTOR	0.415880000000
MET	RXRA	0.415766000000
FGFR2	MET	0.415766000000
EGFR	FGFR2	0.415766000000
ATM	KIT	0.415766000000
RPS6KA3	ITGA6	0.415628000000
CDK12	SETDB1	0.415499000000
EGFR	PDGFB	0.414940000000
KIT	FASLG	0.414481000000
CHEK1	FANCC	0.414167000000
RPS6KA3	TWIST1	0.413567000000
RPS6KA3	PITPNA	0.413429000000
EGFR	FGF3	0.413097000000
CHEK1	TP53BP1	0.412621000000
CDK2	CTNNB1	0.411932000000
RPS6KA3	ANK1	0.411705000000
EGFR	OPRK1	0.411554000000
ERBB2	FGFR1	0.411494000000
MAPK8	MAP3K2	0.411316000000
FGFR2	TGFBR2	0.411275000000
FGFR1	RB1	0.411275000000
CSF1R	CBL	0.410899000000
FGFR2	IDUA	0.410857000000
FGFR2	GBA	0.410857000000
RPS6KA3	FOXC1	0.410857000000
KIT	OPRK1	0.410482000000
KIT	PTPRC	0.410445000000
FGFR1	VCL	0.410301000000
MET	MYCN	0.410264000000
FGFR2	PPARG	0.410063000000
CHEK1	LAMC1	0.409678000000
HSP90AB1	TOP1	0.409583000000
MET	WNT3A	0.409065000000
KIT	TGFB1	0.408637000000
CDK2	WNT3	0.408637000000
EGFR	PCK1	0.408335000000
PRKDC	RB1	0.408335000000
CDK1	PRKCG	0.408053000000
MAPK14	PRKCG	0.408053000000
ERBB2	RXRA	0.407654000000
ERBB2	MET	0.407654000000
CDK2	CCNH	0.407630000000
ATR	XRCC6	0.407328000000
CDK5	PIP5K1A	0.407299000000
CDK12	SGK1	0.407246000000
CDK7	GTF2H3	0.407021000000
ATM	SPARC	0.406832000000
MAPK10	INPP4A	0.406702000000
FGFR1	GNAQ	0.406389000000
CDK12	SUV39H1	0.405876000000
MAPK14	NRAS	0.405768000000
PRKDC	MAP3K3	0.405667000000
ALK	RASA1	0.405667000000
KIT	CEBPA	0.405504000000
FGFR2	YES1	0.405391000000
EGFR	TBX3	0.404845000000
ATM	NF1	0.404661000000
CHEK1	ASF1A	0.404388000000
RPS6KA3	KIT	0.404003000000
RPS6KA3	FGFR2	0.404003000000
CHEK1	PRDX4	0.403971000000
RPS6KA3	PSEN1	0.403891000000
RPS6KA3	DNAJC3	0.403891000000
AXL	FASLG	0.403888000000
ERBB2	RB1	0.403710000000
KIT	PAX3	0.403313000000
CSF1R	RASA1	0.403206000000
MET	RUNX1	0.402978000000
RPS6KA3	IRS2	0.402910000000
PDK1	PRKCD	0.402888000000
CDK4	RXRA	0.402698000000
ATM	UNG	0.402341000000
KIT	YES1	0.402230000000
FGFR2	SOX9	0.402155000000
FGFR2	MYCN	0.402036000000
CDK5	FOXA1	0.401702000000
ROCK1	CREBBP	0.401699000000
CHEK1	PIM2	0.401548000000
MET	IRS1	0.401175000000
CDK4	FKBP1A	0.401069000000
RPS6KA3	BUB1B	0.400657000000
